from_stop_id,to_stop_id,transfer_type,min_transfer_time
3011010,3011015,2,420
3011011,3011010,2,120
3011011,3011012,2,180
3011012,3011010,2,180
3011012,3011011,2,180
3011014,3011015,2,240
3011015,3011010,2,420
3011015,3011014,2,240
3011020,3011021,2,120
3011020,3011032,2,360
3011021,3011020,2,120
3011030,3011031,2,120
3011031,3011030,2,120
3011032,3011020,2,360
3011110,3011111,2,120
3011110,3011114,2,360
3011110,3011116,2,240
3011111,3011110,2,120
3011114,3011110,2,360
3011116,3011110,2,240
3011120,3011121,2,120
3011120,3011126,2,120
3011121,3011120,2,120
3011121,3011126,2,120
3011126,3011120,2,120
3011126,3011121,2,120
3011130,3011131,2,120
3011131,3011130,2,120
3011140,3011141,2,60
3011141,3011140,2,60
3011146,3010866,2,360
3011200,3011201,2,180
3011200,3011202,2,120
3011200,3011203,2,300
3011201,3011200,2,180
3011201,3011202,2,240
3011201,3011203,2,300
3011201,3011205,2,300
3011202,3011200,2,120
3011202,3011201,2,240
3011202,3011203,2,180
3011203,3010763,2,60
3011203,3011200,2,300
3011203,3011201,2,300
3011203,3011202,2,180
3011205,3011200,2,300
3011205,3011201,2,300
3011210,3011211,2,120
3011210,3011213,2,300
3011211,3011210,2,120
3011211,3011213,2,300
3011213,3011210,2,300
3011213,3011211,2,300
3011220,3011221,2,120
3011221,3011220,2,120
3011222,3011223,2,180
3011223,3011222,2,180
3011310,3011321,2,720
3011310,3011510,2,540
3011320,3011321,2,120
3011320,3011327,2,360
3011321,3011310,2,720
3011321,3011320,2,120
3011327,3011320,2,360
3011330,3011332,2,180
3011332,3011330,2,180
3011400,3011401,2,240
3011400,3011402,2,240
3011400,3011417,2,120
3011401,3011400,2,240
3011401,3011402,2,120
3011402,3011400,2,240
3011402,3011401,2,120
3011410,3011411,2,120
3011410,3011412,2,120
3011411,3011410,2,120
3011411,3011412,2,120
3011412,3011410,2,120
3011412,3011411,2,120
3011417,3011400,2,120
3011437,3011438,2,360
3011438,3011437,2,360
3011438,3011439,2,180
3011439,3011440,2,120
3011439,3011441,2,240
3011440,3011439,2,120
3011440,3011441,2,120
3011440,3011442,2,180
3011441,3011440,2,120
3011441,3011442,2,60
3011442,3011440,2,180
3011442,3011441,2,60
3011450,3011451,2,180
3011451,3011450,2,180
3011452,3011454,2,240
3011453,3011454,2,180
3011454,3011452,2,240
3011454,3011453,2,180
3011455,3011456,2,60
3011455,3011459,2,180
3011456,3011455,2,60
3011456,3011458,2,180
3011458,3011456,2,180
3011458,3011459,2,60
3011459,3011455,2,180
3011459,3011458,2,60
3011465,3011466,2,360
3011466,3011465,2,360
3011472,3011473,2,180
3011473,3011472,2,180
3011474,3011475,2,360
3011474,3011476,2,360
3011475,3011474,2,360
3011476,3011474,2,360
3011510,3011310,2,540
3011510,3011511,2,180
3011510,3011513,2,360
3011511,3011510,2,180
3011511,3011513,2,360
3011513,3011510,2,360
3011513,3011511,2,360
3011520,3011521,2,120
3011520,3011522,2,180
3011520,3011523,2,240
3011521,3011520,2,120
3011521,3011522,2,240
3011521,3011523,2,240
3011522,3011520,2,180
3011522,3011521,2,240
3011522,3011523,2,120
3011523,3011520,2,240
3011523,3011521,2,240
3011523,3011522,2,120
3011526,3011554,2,120
3011530,3011531,2,60
3011531,3011530,2,60
3011540,3011652,2,360
3011540,3011653,2,420
3011551,3011552,2,120
3011552,3011551,2,120
3011554,3011526,2,120
3011571,3011656,2,240
3011575,3011576,2,240
3011576,3011575,2,240
3011610,3011611,2,120
3011611,3011610,2,120
3011616,3011615,2,0
3011616,3011617,2,180
3011617,3011615,2,120
3011617,3011616,2,120
3011619,3011615,2,300
3011619,3011616,2,300
3011619,3011617,2,300
3011620,3011621,2,180
3011620,3011623,2,540
3011621,3011620,2,180
3011623,3011620,2,540
3011630,3011631,2,300
3011630,3011635,2,780
3011631,3011630,2,300
3011635,3011630,2,780
3011651,3015660,2,240
3011652,3011540,2,360
3011653,3011540,2,420
3011654,3011655,2,120
3011655,3011654,2,120
3011655,3011656,2,180
3011656,3011571,2,240
3011656,3011655,2,180
3011659,3015660,2,600
3011710,3011711,2,360
3011711,3011710,2,360
3011714,3011734,2,360
3011715,3011716,2,240
3011716,3011715,2,240
3011720,3011721,2,120
3011720,3011722,2,240
3011721,3011720,2,120
3011721,3011722,2,120
3011722,3011720,2,240
3011722,3011721,2,120
3011730,3011731,2,180
3011730,3011745,2,480
3011731,3011730,2,180
3011731,3011745,2,480
3011734,3011714,2,360
3011745,3011730,2,480
3011745,3011731,2,480
3011756,3011757,2,360
3011757,3011756,2,360
3011765,3011775,2,120
3011775,3011765,2,120
3011810,3011815,2,480
3011810,3011817,2,420
3011812,3011810,2,480
3011815,3011810,2,480
3011817,3011810,2,420
3011910,3011913,2,240
3011910,3011914,2,420
3011913,3011910,2,240
3011914,3011910,2,420
3011920,3011921,2,240
3011920,3011922,2,540
3011921,3011920,2,360
3011922,3011920,2,540
3011922,3011923,2,120
3011922,3011924,2,360
3011923,3011922,2,120
3011924,3011922,2,360
3011925,3011926,2,360
3011926,3011925,2,360
3011930,3011931,2,0
3011930,3011932,2,180
3011931,3011930,2,60
3011932,3011930,2,180
3011940,3011941,2,120
3011940,3011942,2,240
3011940,3011944,2,120
3011941,3011940,2,120
3011941,3011942,2,120
3011941,3011943,2,480
3011941,3011944,2,120
3011942,3011940,2,240
3011942,3011941,2,120
3011943,3011941,2,480
3011944,3011940,2,120
3011944,3011941,2,120
3011976,3011977,2,300
3011977,3011976,2,300
3012000,3012001,2,120
3012001,3012000,2,120
3012020,3012035,2,300
3012030,3012031,2,120
3012031,3012030,2,120
3012035,3012020,2,300
3012040,3012041,2,300
3012041,3012040,2,300
3012043,3012045,2,120
3012045,3012043,2,120
3012060,3012061,2,120
3012060,3012067,2,120
3012060,3012068,2,120
3012061,3012060,2,120
3012061,3012067,2,120
3012061,3012068,2,120
3012065,3012066,2,360
3012066,3012065,2,360
3012067,3012060,2,120
3012067,3012061,2,120
3012067,3012068,2,120
3012068,3012060,2,120
3012068,3012061,2,120
3012068,3012067,2,120
3012080,3012081,2,120
3012081,3012080,2,120
3012100,3012101,2,180
3012101,3012100,2,180
3012101,3012103,2,240
3012102,3012103,2,180
3012102,3012104,2,180
3012102,3012105,2,240
3012102,3012106,2,180
3012103,3012102,2,180
3012103,3012104,2,240
3012103,3012105,2,240
3012103,3012106,2,240
3012104,3012102,2,180
3012104,3012103,2,240
3012104,3012105,2,240
3012104,3012106,2,240
3012105,3012102,2,240
3012105,3012103,2,240
3012105,3012104,2,180
3012105,3012106,2,240
3012106,3012102,2,180
3012106,3012103,2,240
3012106,3012104,2,240
3012106,3012105,2,240
3012111,3012112,2,180
3012111,3012113,2,60
3012112,3012111,2,180
3012112,3012113,2,180
3012113,3012111,2,60
3012113,3012112,2,180
3012120,3012121,2,120
3012120,3012122,2,240
3012120,3012123,2,240
3012121,3012120,2,120
3012121,3012122,2,60
3012121,3012123,2,120
3012122,3012120,2,240
3012122,3012121,2,60
3012122,3012123,2,60
3012123,3012120,2,240
3012123,3012121,2,120
3012123,3012122,2,60
3012126,3012135,2,360
3012130,3012131,2,120
3012130,3012134,2,240
3012131,3012130,2,120
3012131,3012134,2,180
3012134,3012130,2,240
3012134,3012131,2,180
3012135,3012126,2,360
3012140,3012141,2,120
3012141,3012140,2,120
3012150,3012151,2,120
3012150,3012181,2,240
3012151,3012150,2,120
3012151,3012181,2,120
3012161,3012162,2,240
3012162,3012161,2,240
3012163,3012164,2,120
3012164,3012163,2,120
3012181,3012150,2,240
3012181,3012151,2,120
3012210,3012211,2,120
3012210,3012212,2,360
3012210,3012215,2,420
3012211,3012210,2,120
3012211,3012212,2,180
3012211,3012215,2,180
3012212,3012210,2,360
3012212,3012211,2,180
3012212,3012213,2,240
3012212,3012215,2,180
3012213,3012212,2,240
3012213,3012215,2,120
3012215,3012210,2,420
3012215,3012211,2,300
3012215,3012212,2,180
3012215,3012213,2,120
3012220,3012221,2,120
3012221,3012220,2,120
3012230,3012231,2,180
3012231,3012230,2,180
3012233,3012234,2,300
3012234,3012233,2,300
3012245,3012246,2,300
3012246,3012245,2,300
3012260,3012265,2,300
3012265,3012260,2,300
3012270,3012271,2,300
3012271,3012270,2,300
3012290,3012291,2,180
3012291,3012290,2,180
3012305,3010201,2,780
3012305,3010203,2,660
3012305,3012307,2,120
3012307,3012305,2,120
3012310,3012311,2,60
3012311,3012310,2,60
3012314,3012317,2,180
3012315,3012316,2,60
3012315,3012318,2,120
3012316,3012315,2,60
3012316,3012318,2,120
3012317,3012314,2,180
3012318,3012315,2,120
3012318,3012316,2,120
3012320,3012321,2,120
3012320,3012322,2,180
3012320,3012324,2,480
3012321,3012320,2,120
3012322,3012320,2,180
3012322,3012324,2,360
3012324,3012320,2,480
3012324,3012322,2,360
3012325,3012326,2,60
3012326,3012325,2,60
3012330,3012331,2,60
3012331,3012330,2,60
3012331,3012340,2,600
3012331,3012345,2,420
3012340,3012331,2,600
3012345,3012331,2,420
3012349,3012350,2,360
3012350,3012349,2,360
3012360,3012366,2,60
3012362,3012416,2,240
3012365,3012367,2,60
3012366,3012360,2,60
3012367,3012365,2,60
3012380,3012480,2,720
3012410,3012411,2,60
3012416,3012362,2,240
3012430,3012431,2,0
3012430,3012433,2,420
3012431,3012430,2,0
3012431,3012433,2,420
3012433,3012430,2,420
3012433,3012431,2,420
3012450,3012451,2,60
3012450,3012452,2,120
3012451,3012450,2,60
3012451,3012452,2,120
3012452,3012450,2,120
3012452,3012451,2,120
3012475,3012476,2,60
3012476,3012475,2,60
3012480,3012380,2,720
3012501,3012502,2,180
3012501,3012503,2,360
3012501,3012505,2,240
3012502,3012501,2,180
3012502,3012503,2,360
3012502,3012505,2,240
3012503,3012501,2,240
3012503,3012502,2,360
3012504,3012501,2,420
3012504,3012503,2,180
3012505,3012501,2,240
3012505,3012502,2,240
3012510,3012511,2,60
3012511,3012510,2,60
3012520,3012583,2,540
3012540,3012541,2,0
3012541,3012540,2,0
3012549,3012551,2,120
3012551,2190001,2,360
3012551,3012549,2,120
3012551,3012552,2,180
3012551,3012553,2,120
3012552,2190001,2,240
3012552,3012547,2,120
3012552,3012551,2,180
3012552,3012553,2,300
3012553,2190001,2,360
3012553,3012551,2,120
3012560,3012561,2,60
3012561,3012560,2,60
3012565,3012566,2,180
3012565,3012567,2,120
3012565,3016567,2,240
3012566,3012565,2,180
3012566,3012567,2,180
3012566,3016567,2,180
3012567,3012565,2,120
3012567,3012566,2,180
3012567,3012576,2,420
3012567,3016567,2,240
3012576,3012567,2,420
3012583,3012520,2,540
3012590,3012591,2,480
3012591,3012590,2,480
3012640,3012641,2,300
3012641,3012640,2,300
3015660,3011651,2,240
3016567,3012565,2,240
3016567,3012566,2,180
3016567,3012567,2,240
3017016,3010005,2,60
3017082,3010082,2,120
4030103,4030104,2,60
4030104,4030103,2,60
4030109,4030110,2,60
4030110,4030109,2,60
4030115,4030116,2,60
4030116,4030115,2,60
4030121,4030122,2,60
4030122,4030121,2,60
4030220,4030221,2,60
4030221,4030220,2,60
4032233,4032234,2,60
4032234,4032233,2,60
4120325,4120326,2,180
4120326,4120325,2,180
4151065,4151066,2,60
4151066,4151065,2,60
4170167,4170168,2,60
4170168,4170167,2,60
4193683,4193685,2,300
4193685,4193683,2,300
4273019,4274019,2,120
4274019,4273019,2,120
4275600,4275601,2,60
4275601,4275600,2,60
5010102,5010103,2,360
5010103,5010102,2,360
5010141,5010305,2,600
5010226,5010623,2,60
5010228,5010233,2,120
5010233,5010228,2,120
5010305,5010141,2,600
5010317,5010318,2,120
5010317,5010370,2,120
5010318,5010317,2,120
5010370,5010317,2,120
5010502,5010530,2,60
5010514,5010609,2,240
5010517,5010572,2,180
5010520,5010531,2,120
5010520,5010577,2,120
5010530,5010502,2,60
5010531,5010520,2,120
5010531,5010577,2,120
5010533,5010576,2,60
5010572,5010517,2,180
5010576,5010533,2,60
5010577,5010520,2,120
5010577,5010531,2,120
5010601,5010773,2,420
5010605,5010612,2,120
5010605,5010614,2,180
5010606,5010607,2,240
5010607,5010606,2,240
5010609,5010514,2,240
5010612,5010605,2,120
5010612,5010614,2,240
5010614,5010605,2,180
5010614,5010612,2,240
5010623,5010226,2,60
5010725,5010773,2,120
5010744,5010789,2,120
5010753,5010772,2,60
5010772,5010753,2,60
5010773,5010601,2,420
5010773,5010725,2,120
5010773,5010784,2,240
5010784,5010773,2,240
5010789,5010744,2,120
5020116,5020267,2,60
5020170,5020934,2,120
5020215,5020324,2,180
5020242,5020271,2,180
5020242,5020324,2,120
5020242,5020501,2,240
5020259,5020285,2,480
5020261,5020415,2,60
5020267,5020116,2,60
5020271,5020242,2,180
5020271,5020324,2,180
5020285,5020259,2,480
5020324,5020215,2,180
5020324,5020242,2,120
5020324,5020271,2,180
5020375,5020929,2,180
5020375,5020999,2,180
5020377,5020410,2,120
5020377,5020911,2,120
5020410,5020377,2,120
5020410,5020911,2,120
5020415,5020261,2,60
5020501,5020242,2,240
5020643,5020943,2,180
5020794,5020800,2,60
5020800,5020794,2,60
5020807,5020811,2,120
5020811,5020807,2,120
5020911,5020377,2,120
5020911,5020410,2,120
5020929,5020375,2,180
5020929,5020999,2,60
5020934,5020170,2,120
5020943,5020643,2,180
5020999,5020375,2,180
5020999,5020929,2,60
5110102,5110237,2,60
5110104,5110105,2,60
5110105,5110104,2,60
5110237,5110102,2,60
5120226,5120257,2,120
5120257,5120226,2,120
5130253,5130257,2,60
5130257,5130253,2,60
5140105,5140247,2,60
5140247,5140105,2,60
5150112,5150190,2,840
5150190,5150112,2,840
5160320,5160439,2,240
5160408,5160432,2,960
5160409,5160432,2,360
5160412,5160443,2,120
5160432,5160408,2,960
5160432,5160409,2,360
5160439,5160320,2,240
5160443,5160412,2,120
5190103,5190144,2,60
5190111,5190126,2,120
5190126,5190111,2,120
5190144,5190103,2,60
5210106,5210302,2,420
5210110,5210147,2,240
5210147,5210110,2,240
5210147,5210160,2,240
5210160,5210147,2,240
5210213,5210254,2,60
5210254,5210213,2,60
5210302,5210106,2,420
5220025,5220250,2,120
5220103,5220192,2,480
5220117,5220118,2,60
5220118,5220117,2,60
5220192,5220103,2,480
5220250,5220025,2,120
5280145,5280574,2,60
5280574,5280145,2,60
5290139,5290140,2,120
5290140,5290139,2,120
5290207,5290211,2,120
5290211,5290207,2,120
5290302,5290323,2,840
5290302,5290334,2,840
5290302,5290459,2,60
5290305,5290395,2,120
5290323,5290302,2,840
5290323,5290334,2,300
5290334,5290302,2,840
5290334,5290323,2,300
5290337,5290338,2,120
5290338,5290337,2,120
5290395,5290305,2,120
5290459,5290302,2,60
5320104,5320154,2,120
5320134,5320203,2,180
5320154,5320104,2,120
5320203,5320134,2,180
5320203,5320209,2,240
5320209,5320203,2,240
5320210,5320211,2,480
5320211,5320210,2,480
5330119,5330158,2,960
5330158,5330119,2,960
5330198,5330199,2,180
5330198,5330203,2,180
5330198,5330228,2,660
5330199,5330198,2,180
5330199,5330203,2,120
5330199,5330228,2,420
5330201,5330228,2,180
5330203,5330198,2,180
5330203,5330199,2,120
5330203,5330228,2,540
5330209,5330236,2,300
5330228,5330198,2,660
5330228,5330199,2,420
5330228,5330201,2,180
5330228,5330203,2,540
5330236,5330209,2,240
5330236,5330268,2,300
5330268,5330236,2,300
5330304,5330312,2,60
5330305,5330312,2,780
5330312,5330304,2,60
5330312,5330305,2,780
5340136,5340306,2,300
5340136,5340307,2,60
5340215,5340238,2,60
5340238,5340215,2,60
5340306,5340136,2,300
5340306,5340307,2,360
5340307,5340136,2,60
5340307,5340306,2,360
5340353,5340423,2,600
5340414,5340434,2,180
5340423,5340353,2,600
5340434,5340414,2,180
5340503,5340504,2,840
5340503,5340554,2,480
5340504,5340503,2,840
5340542,5340942,2,60
5340554,5340503,2,480
5340942,5340542,2,60
5360308,5360341,2,60
5360341,5360308,2,60
5380102,5380110,2,60
5380110,5380102,2,60
5380284,5410505,2,300
5380290,5380317,2,240
5380317,5380290,2,240
5380324,5380395,2,120
5380395,5380324,2,120
5410505,5380284,2,300
5420223,5420271,2,300
5420271,5420223,2,300
5430102,5430103,2,60
5430103,5430102,2,60
5430304,5430336,2,60
5430336,5430304,2,60
5440237,5440245,2,60
5440245,5440237,2,60
5450155,5450176,2,180
5450176,5450155,2,180
6021001,6021002,2,600
6021001,6021003,2,180
6021001,6024155,2,900
6021002,6021001,2,600
6021002,6021003,2,480
6021002,6021004,2,300
6021002,6024155,2,420
6021003,6021001,2,180
6021003,6021002,2,480
6021004,6021002,2,300
6021035,6022606,2,300
6022290,6022292,2,180
6022292,6022290,2,180
6022606,6021035,2,300
6026008,6021002,2,300
6026015,6026020,2,300
6026020,6026015,2,300
6040040,6040300,2,180
6040300,6040040,2,180
6040660,6040670,2,300
6040670,6040660,2,300
6050001,6050920,2,600
6051040,6058100,2,360
6056060,6056120,2,180
6056120,6056060,2,180
6058100,6051040,2,360
6121170,6121175,2,180
6121175,6121170,2,180
6121220,6121222,2,240
6121222,6121220,2,240
6160160,6160610,2,1800
6160610,6160160,2,1800
6170095,6170120,2,900
6170120,6170095,2,900
6191211,6191230,2,900
6191230,6191211,2,900
6271280,6271527,2,720
6271280,6279211,2,120
6271527,6271280,2,720
6271527,6271600,2,120
6271600,6271527,2,120
6279211,6271280,2,120
6280250,6280260,2,180
6280250,6280270,2,240
6280260,6280250,2,180
6280270,6280250,2,240
