service_id,date,exception_type
132,20161214,2
132,20161215,1
132,20161216,1
132,20161217,2
132,20161218,2
132,20161219,1
132,20161220,1
132,20161221,2
132,20161222,2
132,20161223,2
133,20161028,2
133,20161029,2
133,20161030,2
133,20161031,2
133,20161101,2
133,20161102,1
133,20161103,2
133,20161104,2
133,20161105,2
133,20161106,2
133,20161107,2
133,20161108,2
133,20161109,1
133,20161110,2
133,20161111,2
133,20161112,2
133,20161113,2
133,20161114,2
133,20161115,2
133,20161116,1
133,20161117,2
133,20161118,2
133,20161119,2
133,20161120,2
133,20161121,2
133,20161122,2
133,20161123,1
133,20161124,2
133,20161125,2
133,20161126,2
133,20161127,2
133,20161128,2
133,20161129,2
133,20161130,1
133,20161201,2
133,20161202,2
133,20161203,2
133,20161204,2
133,20161205,2
133,20161206,2
133,20161207,1
133,20161208,2
133,20161209,2
133,20161210,2
133,20161211,2
133,20161212,2
133,20161213,2
133,20161214,1
133,20161215,2
133,20161216,2
133,20161217,2
133,20161218,2
133,20161219,2
133,20161220,2
133,20161221,1
133,20161222,2
133,20161223,2
134,20161028,2
134,20161029,2
134,20161030,2
134,20161031,2
134,20161101,1
134,20161102,2
134,20161103,1
134,20161104,2
134,20161105,2
134,20161106,2
134,20161107,2
134,20161108,1
134,20161109,2
134,20161110,1
134,20161111,2
134,20161112,2
134,20161113,2
134,20161114,2
134,20161115,1
134,20161116,2
134,20161117,1
134,20161118,2
134,20161119,2
134,20161120,2
134,20161121,2
134,20161122,1
134,20161123,2
134,20161124,1
134,20161125,2
134,20161126,2
134,20161127,2
134,20161128,2
134,20161129,1
134,20161130,2
134,20161201,1
134,20161202,2
134,20161203,2
134,20161204,2
134,20161205,2
134,20161206,1
134,20161207,2
134,20161208,1
134,20161209,2
134,20161210,2
134,20161211,2
134,20161212,2
134,20161213,1
134,20161214,2
134,20161215,1
134,20161216,2
134,20161217,2
134,20161218,2
134,20161219,2
134,20161220,1
134,20161221,2
134,20161222,2
134,20161223,2
135,20161028,2
135,20161029,2
135,20161030,2
135,20161031,1
135,20161101,2
135,20161102,2
135,20161103,2
135,20161104,2
135,20161105,2
135,20161106,2
135,20161107,1
135,20161108,2
135,20161109,2
135,20161110,2
135,20161111,2
135,20161112,2
135,20161113,2
135,20161114,1
135,20161115,2
135,20161116,2
135,20161117,2
135,20161118,2
135,20161119,2
135,20161120,2
135,20161121,1
135,20161122,2
135,20161123,2
135,20161124,2
135,20161125,2
135,20161126,2
135,20161127,2
135,20161128,1
135,20161129,2
135,20161130,2
135,20161201,2
135,20161202,2
135,20161203,2
135,20161204,2
135,20161205,1
135,20161206,2
135,20161207,2
135,20161208,2
135,20161209,2
135,20161210,2
135,20161211,2
135,20161212,1
135,20161213,2
135,20161214,2
135,20161215,2
135,20161216,2
135,20161217,2
135,20161218,2
135,20161219,1
135,20161220,2
135,20161221,2
135,20161222,2
135,20161223,2
136,20161028,1
136,20161029,2
136,20161030,2
136,20161031,2
136,20161101,1
136,20161102,1
136,20161103,1
136,20161104,1
136,20161105,2
136,20161106,2
136,20161107,2
136,20161108,1
136,20161109,1
136,20161110,1
136,20161111,2
136,20161112,2
136,20161113,2
136,20161114,2
136,20161115,1
136,20161116,1
136,20161117,1
136,20161118,1
136,20161119,2
136,20161120,2
136,20161121,2
136,20161122,1
136,20161123,1
136,20161124,1
136,20161125,1
136,20161126,2
136,20161127,2
136,20161128,2
136,20161129,1
136,20161130,1
136,20161201,1
136,20161202,1
136,20161203,2
136,20161204,2
136,20161205,2
136,20161206,1
136,20161207,1
136,20161208,1
136,20161209,1
136,20161210,2
136,20161211,2
136,20161212,2
136,20161213,1
136,20161214,1
136,20161215,1
136,20161216,1
136,20161217,2
136,20161218,2
136,20161219,2
136,20161220,1
136,20161221,1
136,20161222,2
136,20161223,2
137,20161028,1
137,20161029,2
137,20161030,2
137,20161031,1
137,20161101,1
137,20161102,1
137,20161103,2
137,20161104,1
137,20161105,2
137,20161106,2
137,20161107,1
137,20161108,1
137,20161109,1
137,20161110,2
137,20161111,2
137,20161112,2
137,20161113,2
137,20161114,1
137,20161115,1
137,20161116,1
137,20161117,2
137,20161118,1
137,20161119,2
137,20161120,2
137,20161121,1
137,20161122,1
137,20161123,1
137,20161124,2
137,20161125,1
137,20161126,2
137,20161127,2
137,20161128,1
137,20161129,1
137,20161130,1
137,20161201,2
137,20161202,1
137,20161203,2
137,20161204,2
137,20161205,1
137,20161206,1
137,20161207,1
137,20161208,2
137,20161209,1
137,20161210,2
137,20161211,2
137,20161212,1
137,20161213,1
137,20161214,1
137,20161215,2
137,20161216,1
137,20161217,2
137,20161218,2
137,20161219,1
137,20161220,1
137,20161221,1
137,20161222,2
137,20161223,2
138,20161028,1
138,20161029,2
138,20161030,2
138,20161031,1
138,20161101,1
138,20161102,1
138,20161103,1
138,20161104,1
138,20161105,2
138,20161106,2
138,20161107,1
138,20161108,1
138,20161109,1
138,20161110,1
138,20161111,1
138,20161112,2
138,20161113,2
138,20161114,1
138,20161115,1
138,20161116,1
138,20161117,1
138,20161118,1
138,20161119,2
138,20161120,2
138,20161121,1
138,20161122,1
138,20161123,1
138,20161124,1
138,20161125,2
138,20161126,2
138,20161127,2
138,20161128,1
138,20161129,1
138,20161130,1
138,20161201,1
138,20161202,1
138,20161203,2
138,20161204,2
138,20161205,1
138,20161206,1
138,20161207,1
138,20161208,1
138,20161209,1
138,20161210,2
138,20161211,2
138,20161212,1
138,20161213,1
138,20161214,1
138,20161215,1
138,20161216,1
138,20161217,2
138,20161218,2
138,20161219,1
138,20161220,1
138,20161221,1
138,20161222,2
138,20161223,2
139,20161028,2
139,20161029,2
139,20161030,2
139,20161031,2
139,20161101,2
139,20161102,2
139,20161103,2
139,20161104,2
139,20161105,2
139,20161106,2
139,20161107,2
139,20161108,2
139,20161109,2
139,20161110,2
139,20161111,2
139,20161112,2
139,20161113,2
139,20161114,2
139,20161115,2
139,20161116,2
139,20161117,2
139,20161118,2
139,20161119,2
139,20161120,2
139,20161121,2
139,20161122,2
139,20161123,2
139,20161124,2
139,20161125,1
139,20161126,2
139,20161127,2
139,20161128,2
139,20161129,2
139,20161130,2
139,20161201,2
139,20161202,2
139,20161203,2
139,20161204,2
139,20161205,2
139,20161206,2
139,20161207,2
139,20161208,2
139,20161209,2
139,20161210,2
139,20161211,2
139,20161212,2
139,20161213,2
139,20161214,2
139,20161215,2
139,20161216,2
139,20161217,2
139,20161218,2
139,20161219,2
139,20161220,2
139,20161221,2
139,20161222,1
139,20161223,1
140,20161028,1
140,20161029,2
140,20161030,2
140,20161031,2
140,20161101,2
140,20161102,2
140,20161103,2
140,20161104,1
140,20161105,2
140,20161106,2
140,20161107,2
140,20161108,2
140,20161109,2
140,20161110,2
140,20161111,1
140,20161112,2
140,20161113,2
140,20161114,2
140,20161115,2
140,20161116,2
140,20161117,2
140,20161118,1
140,20161119,2
140,20161120,2
140,20161121,2
140,20161122,2
140,20161123,2
140,20161124,2
140,20161125,2
140,20161126,2
140,20161127,2
140,20161128,2
140,20161129,2
140,20161130,2
140,20161201,2
140,20161202,1
140,20161203,2
140,20161204,2
140,20161205,2
140,20161206,2
140,20161207,2
140,20161208,2
140,20161209,1
140,20161210,2
140,20161211,2
140,20161212,2
140,20161213,2
140,20161214,2
140,20161215,2
140,20161216,1
140,20161217,2
140,20161218,2
140,20161219,2
140,20161220,2
140,20161221,2
140,20161222,2
140,20161223,2
141,20161028,2
141,20161029,2
141,20161030,2
141,20161031,2
141,20161101,1
141,20161102,1
141,20161103,1
141,20161104,2
141,20161105,2
141,20161106,2
141,20161107,2
141,20161108,1
141,20161109,1
141,20161110,1
141,20161111,2
141,20161112,2
141,20161113,2
141,20161114,2
141,20161115,1
141,20161116,1
141,20161117,1
141,20161118,2
141,20161119,2
141,20161120,2
141,20161121,2
141,20161122,1
141,20161123,1
141,20161124,1
141,20161125,2
141,20161126,2
141,20161127,2
141,20161128,2
141,20161129,1
141,20161130,1
141,20161201,1
141,20161202,2
141,20161203,2
141,20161204,2
141,20161205,2
141,20161206,1
141,20161207,1
141,20161208,1
141,20161209,2
141,20161210,2
141,20161211,2
141,20161212,2
141,20161213,1
141,20161214,1
141,20161215,1
141,20161216,2
141,20161217,2
141,20161218,2
141,20161219,2
141,20161220,1
141,20161221,1
141,20161222,2
141,20161223,2
142,20161028,1
142,20161029,2
142,20161030,2
142,20161031,2
142,20161101,1
142,20161102,2
142,20161103,1
142,20161104,1
142,20161105,2
142,20161106,2
142,20161107,2
142,20161108,1
142,20161109,2
142,20161110,1
142,20161111,1
142,20161112,2
142,20161113,2
142,20161114,2
142,20161115,1
142,20161116,2
142,20161117,1
142,20161118,1
142,20161119,2
142,20161120,2
142,20161121,2
142,20161122,1
142,20161123,2
142,20161124,1
142,20161125,2
142,20161126,2
142,20161127,2
142,20161128,2
142,20161129,1
142,20161130,2
142,20161201,1
142,20161202,1
142,20161203,2
142,20161204,2
142,20161205,2
142,20161206,1
142,20161207,2
142,20161208,1
142,20161209,1
142,20161210,2
142,20161211,2
142,20161212,2
142,20161213,1
142,20161214,2
142,20161215,1
142,20161216,1
142,20161217,2
142,20161218,2
142,20161219,2
142,20161220,1
142,20161221,2
142,20161222,2
142,20161223,2
143,20161028,2
143,20161029,2
143,20161030,2
143,20161031,1
143,20161101,2
143,20161102,1
143,20161103,2
143,20161104,2
143,20161105,2
143,20161106,2
143,20161107,1
143,20161108,2
143,20161109,1
143,20161110,2
143,20161111,2
143,20161112,2
143,20161113,2
143,20161114,1
143,20161115,2
143,20161116,1
143,20161117,2
143,20161118,2
143,20161119,2
143,20161120,2
143,20161121,1
143,20161122,2
143,20161123,1
143,20161124,2
143,20161125,2
143,20161126,2
143,20161127,2
143,20161128,1
143,20161129,2
143,20161130,1
143,20161201,2
143,20161202,2
143,20161203,2
143,20161204,2
143,20161205,1
143,20161206,2
143,20161207,1
143,20161208,2
143,20161209,2
143,20161210,2
143,20161211,2
143,20161212,1
143,20161213,2
143,20161214,1
143,20161215,2
143,20161216,2
143,20161217,2
143,20161218,2
143,20161219,1
143,20161220,2
143,20161221,1
143,20161222,2
143,20161223,2
144,20161028,1
144,20161029,2
144,20161030,2
144,20161031,1
144,20161101,2
144,20161102,1
144,20161103,2
144,20161104,1
144,20161105,2
144,20161106,2
144,20161107,1
144,20161108,2
144,20161109,1
144,20161110,2
144,20161111,1
144,20161112,2
144,20161113,2
144,20161114,1
144,20161115,2
144,20161116,1
144,20161117,2
144,20161118,1
144,20161119,2
144,20161120,2
144,20161121,1
144,20161122,2
144,20161123,1
144,20161124,2
144,20161125,2
144,20161126,2
144,20161127,2
144,20161128,1
144,20161129,2
144,20161130,1
144,20161201,2
144,20161202,1
144,20161203,2
144,20161204,2
144,20161205,1
144,20161206,2
144,20161207,1
144,20161208,2
144,20161209,1
144,20161210,2
144,20161211,2
144,20161212,1
144,20161213,2
144,20161214,1
144,20161215,2
144,20161216,1
144,20161217,2
144,20161218,2
144,20161219,1
144,20161220,2
144,20161221,1
144,20161222,2
144,20161223,2
145,20161028,2
145,20161029,2
145,20161030,2
145,20161031,2
145,20161101,2
145,20161102,2
145,20161103,2
145,20161104,2
145,20161105,2
145,20161106,2
145,20161107,2
145,20161108,2
145,20161109,2
145,20161110,2
145,20161111,2
145,20161112,2
145,20161113,2
145,20161114,2
145,20161115,2
145,20161116,2
145,20161117,2
145,20161118,2
145,20161119,2
145,20161120,2
145,20161121,2
145,20161122,2
145,20161123,2
145,20161124,2
145,20161125,1
145,20161126,2
145,20161127,2
145,20161128,2
145,20161129,2
145,20161130,2
145,20161201,2
145,20161202,2
145,20161203,2
145,20161204,2
145,20161205,2
145,20161206,2
145,20161207,2
145,20161208,2
145,20161209,2
145,20161210,2
145,20161211,2
145,20161212,2
145,20161213,2
145,20161214,2
145,20161215,2
145,20161216,2
145,20161217,2
145,20161218,2
145,20161219,2
145,20161220,2
145,20161221,2
145,20161222,2
145,20161223,1
146,20161028,2
146,20161029,2
146,20161030,2
146,20161031,2
146,20161101,2
146,20161102,2
146,20161103,2
146,20161104,2
146,20161105,2
146,20161106,2
146,20161107,2
146,20161108,2
146,20161109,2
146,20161110,2
146,20161111,2
146,20161112,2
146,20161113,2
146,20161114,2
146,20161115,2
146,20161116,2
146,20161117,2
146,20161118,2
146,20161119,2
146,20161120,2
146,20161121,2
146,20161122,2
146,20161123,2
146,20161124,2
146,20161125,2
146,20161126,2
146,20161127,2
146,20161128,2
146,20161129,2
146,20161130,2
146,20161201,2
146,20161202,2
146,20161203,2
146,20161204,2
146,20161205,2
146,20161206,2
146,20161207,2
146,20161208,2
146,20161209,2
146,20161210,2
146,20161211,2
146,20161212,2
146,20161213,2
146,20161214,2
146,20161215,2
146,20161216,2
146,20161217,2
146,20161218,2
146,20161219,2
146,20161220,2
146,20161221,2
146,20161222,1
146,20161223,2
147,20161028,1
147,20161029,2
147,20161030,2
147,20161031,1
147,20161101,1
147,20161102,2
147,20161103,1
147,20161104,1
147,20161105,2
147,20161106,2
147,20161107,1
147,20161108,1
147,20161109,2
147,20161110,1
147,20161111,1
147,20161112,2
147,20161113,2
147,20161114,1
147,20161115,1
147,20161116,2
147,20161117,1
147,20161118,1
147,20161119,2
147,20161120,2
147,20161121,1
147,20161122,1
147,20161123,2
147,20161124,1
147,20161125,2
147,20161126,2
147,20161127,2
147,20161128,1
147,20161129,1
147,20161130,2
147,20161201,1
147,20161202,1
147,20161203,2
147,20161204,2
147,20161205,1
147,20161206,1
147,20161207,2
147,20161208,1
147,20161209,1
147,20161210,2
147,20161211,2
147,20161212,1
147,20161213,1
147,20161214,2
147,20161215,1
147,20161216,1
147,20161217,2
147,20161218,2
147,20161219,1
147,20161220,1
147,20161221,2
147,20161222,2
147,20161223,2
148,20161028,1
148,20161029,2
148,20161030,2
148,20161031,2
148,20161101,1
148,20161102,2
148,20161103,2
148,20161104,1
148,20161105,2
148,20161106,2
148,20161107,2
148,20161108,1
148,20161109,2
148,20161110,2
148,20161111,1
148,20161112,2
148,20161113,2
148,20161114,2
148,20161115,1
148,20161116,2
148,20161117,2
148,20161118,1
148,20161119,2
148,20161120,2
148,20161121,2
148,20161122,1
148,20161123,2
148,20161124,2
148,20161125,2
148,20161126,2
148,20161127,2
148,20161128,2
148,20161129,1
148,20161130,2
148,20161201,2
148,20161202,1
148,20161203,2
148,20161204,2
148,20161205,2
148,20161206,1
148,20161207,2
148,20161208,2
148,20161209,1
148,20161210,2
148,20161211,2
148,20161212,2
148,20161213,1
148,20161214,2
148,20161215,2
148,20161216,1
148,20161217,2
148,20161218,2
148,20161219,2
148,20161220,1
148,20161221,2
148,20161222,2
148,20161223,2
149,20161028,2
149,20161029,2
149,20161030,2
149,20161031,2
149,20161101,1
149,20161102,2
149,20161103,2
149,20161104,2
149,20161105,2
149,20161106,2
149,20161107,2
149,20161108,1
149,20161109,2
149,20161110,2
149,20161111,2
149,20161112,2
149,20161113,2
149,20161114,2
149,20161115,1
149,20161116,2
149,20161117,2
149,20161118,2
149,20161119,2
149,20161120,2
149,20161121,2
149,20161122,1
149,20161123,2
149,20161124,2
149,20161125,2
149,20161126,2
149,20161127,2
149,20161128,2
149,20161129,1
149,20161130,2
149,20161201,2
149,20161202,2
149,20161203,2
149,20161204,2
149,20161205,2
149,20161206,1
149,20161207,2
149,20161208,2
149,20161209,2
149,20161210,2
149,20161211,2
149,20161212,2
149,20161213,1
149,20161214,2
149,20161215,2
149,20161216,2
149,20161217,2
149,20161218,2
149,20161219,2
149,20161220,1
149,20161221,2
149,20161222,2
149,20161223,2
150,20161028,1
150,20161029,2
150,20161030,2
150,20161031,1
150,20161101,2
150,20161102,1
150,20161103,1
150,20161104,1
150,20161105,2
150,20161106,2
150,20161107,1
150,20161108,2
150,20161109,1
150,20161110,1
150,20161111,1
150,20161112,2
150,20161113,2
150,20161114,1
150,20161115,2
150,20161116,1
150,20161117,1
150,20161118,1
150,20161119,2
150,20161120,2
150,20161121,1
150,20161122,2
150,20161123,1
150,20161124,1
150,20161125,2
150,20161126,2
150,20161127,2
150,20161128,1
150,20161129,2
150,20161130,1
150,20161201,1
150,20161202,1
150,20161203,2
150,20161204,2
150,20161205,1
150,20161206,2
150,20161207,1
150,20161208,1
150,20161209,1
150,20161210,2
150,20161211,2
150,20161212,1
150,20161213,2
150,20161214,1
150,20161215,1
150,20161216,1
150,20161217,2
150,20161218,2
150,20161219,1
150,20161220,2
150,20161221,1
150,20161222,2
150,20161223,2
151,20161028,1
151,20161029,2
151,20161030,2
151,20161031,2
151,20161101,1
151,20161102,1
151,20161103,1
151,20161104,1
151,20161105,2
151,20161106,2
151,20161107,2
151,20161108,1
151,20161109,1
151,20161110,1
151,20161111,1
151,20161112,2
151,20161113,2
151,20161114,2
151,20161115,1
151,20161116,1
151,20161117,1
151,20161118,1
151,20161119,2
151,20161120,2
151,20161121,2
151,20161122,1
151,20161123,1
151,20161124,1
151,20161125,2
151,20161126,2
151,20161127,2
151,20161128,2
151,20161129,1
151,20161130,1
151,20161201,1
151,20161202,1
151,20161203,2
151,20161204,2
151,20161205,2
151,20161206,1
151,20161207,1
151,20161208,1
151,20161209,1
151,20161210,2
151,20161211,2
151,20161212,2
151,20161213,1
151,20161214,1
151,20161215,1
151,20161216,1
151,20161217,2
151,20161218,2
151,20161219,2
151,20161220,1
151,20161221,1
151,20161222,2
151,20161223,2
152,20161028,2
152,20161029,2
152,20161030,2
152,20161031,1
152,20161101,1
152,20161102,1
152,20161103,1
152,20161104,2
152,20161105,2
152,20161106,2
152,20161107,1
152,20161108,1
152,20161109,1
152,20161110,1
152,20161111,2
152,20161112,2
152,20161113,2
152,20161114,1
152,20161115,1
152,20161116,1
152,20161117,1
152,20161118,2
152,20161119,2
152,20161120,2
152,20161121,1
152,20161122,1
152,20161123,1
152,20161124,1
152,20161125,2
152,20161126,2
152,20161127,2
152,20161128,1
152,20161129,1
152,20161130,1
152,20161201,1
152,20161202,2
152,20161203,2
152,20161204,2
152,20161205,1
152,20161206,1
152,20161207,1
152,20161208,1
152,20161209,2
152,20161210,2
152,20161211,2
152,20161212,1
152,20161213,1
152,20161214,1
152,20161215,1
152,20161216,2
152,20161217,2
152,20161218,2
152,20161219,1
152,20161220,1
152,20161221,1
152,20161222,2
152,20161223,2
153,20161028,2
153,20161029,2
153,20161030,2
153,20161031,1
153,20161101,1
153,20161102,2
153,20161103,1
153,20161104,2
153,20161105,2
153,20161106,2
153,20161107,1
153,20161108,1
153,20161109,2
153,20161110,1
153,20161111,2
153,20161112,2
153,20161113,2
153,20161114,1
153,20161115,1
153,20161116,2
153,20161117,1
153,20161118,2
153,20161119,2
153,20161120,2
153,20161121,1
153,20161122,1
153,20161123,2
153,20161124,1
153,20161125,2
153,20161126,2
153,20161127,2
153,20161128,1
153,20161129,1
153,20161130,2
153,20161201,1
153,20161202,2
153,20161203,2
153,20161204,2
153,20161205,1
153,20161206,1
153,20161207,2
153,20161208,1
153,20161209,2
153,20161210,2
153,20161211,2
153,20161212,1
153,20161213,1
153,20161214,2
153,20161215,1
153,20161216,2
153,20161217,2
153,20161218,2
153,20161219,1
153,20161220,1
153,20161221,2
153,20161222,2
153,20161223,2
154,20161028,1
154,20161029,2
154,20161030,2
154,20161031,1
154,20161101,2
154,20161102,2
154,20161103,2
154,20161104,1
154,20161105,2
154,20161106,2
154,20161107,1
154,20161108,2
154,20161109,2
154,20161110,2
154,20161111,1
154,20161112,2
154,20161113,2
154,20161114,1
154,20161115,2
154,20161116,2
154,20161117,2
154,20161118,1
154,20161119,2
154,20161120,2
154,20161121,1
154,20161122,2
154,20161123,2
154,20161124,2
154,20161125,2
154,20161126,2
154,20161127,2
154,20161128,1
154,20161129,2
154,20161130,2
154,20161201,2
154,20161202,1
154,20161203,2
154,20161204,2
154,20161205,1
154,20161206,2
154,20161207,2
154,20161208,2
154,20161209,1
154,20161210,2
154,20161211,2
154,20161212,1
154,20161213,2
154,20161214,2
154,20161215,2
154,20161216,1
154,20161217,2
154,20161218,2
154,20161219,1
154,20161220,2
154,20161221,2
154,20161222,2
154,20161223,2
155,20161028,1
155,20161029,2
155,20161030,2
155,20161031,2
155,20161101,2
155,20161102,1
155,20161103,1
155,20161104,1
155,20161105,2
155,20161106,2
155,20161107,2
155,20161108,2
155,20161109,1
155,20161110,1
155,20161111,1
155,20161112,2
155,20161113,2
155,20161114,2
155,20161115,2
155,20161116,1
155,20161117,1
155,20161118,1
155,20161119,2
155,20161120,2
155,20161121,2
155,20161122,2
155,20161123,1
155,20161124,1
155,20161125,2
155,20161126,2
155,20161127,2
155,20161128,2
155,20161129,2
155,20161130,1
155,20161201,1
155,20161202,1
155,20161203,2
155,20161204,2
155,20161205,2
155,20161206,2
155,20161207,1
155,20161208,1
155,20161209,1
155,20161210,2
155,20161211,2
155,20161212,2
155,20161213,2
155,20161214,1
155,20161215,1
155,20161216,1
155,20161217,2
155,20161218,2
155,20161219,2
155,20161220,2
155,20161221,1
155,20161222,2
155,20161223,2
156,20161028,2
156,20161029,2
156,20161030,2
156,20161031,1
156,20161101,1
156,20161102,2
156,20161103,2
156,20161104,2
156,20161105,2
156,20161106,2
156,20161107,1
156,20161108,1
156,20161109,2
156,20161110,2
156,20161111,2
156,20161112,2
156,20161113,2
156,20161114,1
156,20161115,1
156,20161116,2
156,20161117,2
156,20161118,2
156,20161119,2
156,20161120,2
156,20161121,1
156,20161122,1
156,20161123,2
156,20161124,2
156,20161125,2
156,20161126,2
156,20161127,2
156,20161128,1
156,20161129,1
156,20161130,2
156,20161201,2
156,20161202,2
156,20161203,2
156,20161204,2
156,20161205,1
156,20161206,1
156,20161207,2
156,20161208,2
156,20161209,2
156,20161210,2
156,20161211,2
156,20161212,1
156,20161213,1
156,20161214,2
156,20161215,2
156,20161216,2
156,20161217,2
156,20161218,2
156,20161219,1
156,20161220,1
156,20161221,2
156,20161222,2
156,20161223,2
157,20161028,2
157,20161029,2
157,20161030,2
157,20161031,1
157,20161101,2
157,20161102,1
157,20161103,1
157,20161104,2
157,20161105,2
157,20161106,2
157,20161107,1
157,20161108,2
157,20161109,1
157,20161110,1
157,20161111,2
157,20161112,2
157,20161113,2
157,20161114,1
157,20161115,2
157,20161116,1
157,20161117,1
157,20161118,2
157,20161119,2
157,20161120,2
157,20161121,1
157,20161122,2
157,20161123,1
157,20161124,1
157,20161125,2
157,20161126,2
157,20161127,2
157,20161128,1
157,20161129,2
157,20161130,1
157,20161201,1
157,20161202,2
157,20161203,2
157,20161204,2
157,20161205,1
157,20161206,2
157,20161207,1
157,20161208,1
157,20161209,2
157,20161210,2
157,20161211,2
157,20161212,1
157,20161213,2
157,20161214,1
157,20161215,1
157,20161216,2
157,20161217,2
157,20161218,2
157,20161219,1
157,20161220,2
157,20161221,1
157,20161222,2
157,20161223,2
158,20161028,1
158,20161029,2
158,20161030,2
158,20161031,2
158,20161101,2
158,20161102,1
158,20161103,2
158,20161104,1
158,20161105,2
158,20161106,2
158,20161107,2
158,20161108,2
158,20161109,1
158,20161110,2
158,20161111,1
158,20161112,2
158,20161113,2
158,20161114,2
158,20161115,2
158,20161116,1
158,20161117,2
158,20161118,1
158,20161119,2
158,20161120,2
158,20161121,2
158,20161122,2
158,20161123,1
158,20161124,2
158,20161125,2
158,20161126,2
158,20161127,2
158,20161128,2
158,20161129,2
158,20161130,1
158,20161201,2
158,20161202,1
158,20161203,2
158,20161204,2
158,20161205,2
158,20161206,2
158,20161207,1
158,20161208,2
158,20161209,1
158,20161210,2
158,20161211,2
158,20161212,2
158,20161213,2
158,20161214,1
158,20161215,2
158,20161216,1
158,20161217,2
158,20161218,2
158,20161219,2
158,20161220,2
158,20161221,1
158,20161222,2
158,20161223,2
159,20161028,1
159,20161029,2
159,20161030,2
159,20161031,2
159,20161101,2
159,20161102,2
159,20161103,1
159,20161104,1
159,20161105,2
159,20161106,2
159,20161107,2
159,20161108,2
159,20161109,2
159,20161110,1
159,20161111,1
159,20161112,2
159,20161113,2
159,20161114,2
159,20161115,2
159,20161116,2
159,20161117,1
159,20161118,1
159,20161119,2
159,20161120,2
159,20161121,2
159,20161122,2
159,20161123,2
159,20161124,1
159,20161125,2
159,20161126,2
159,20161127,2
159,20161128,2
159,20161129,2
159,20161130,2
159,20161201,1
159,20161202,1
159,20161203,2
159,20161204,2
159,20161205,2
159,20161206,2
159,20161207,2
159,20161208,1
159,20161209,1
159,20161210,2
159,20161211,2
159,20161212,2
159,20161213,2
159,20161214,2
159,20161215,1
159,20161216,1
159,20161217,2
159,20161218,2
159,20161219,2
159,20161220,2
159,20161221,2
159,20161222,2
159,20161223,2
160,20161028,2
160,20161029,2
160,20161030,2
160,20161031,2
160,20161101,2
160,20161102,1
160,20161103,1
160,20161104,2
160,20161105,2
160,20161106,2
160,20161107,2
160,20161108,2
160,20161109,1
160,20161110,1
160,20161111,2
160,20161112,2
160,20161113,2
160,20161114,2
160,20161115,2
160,20161116,1
160,20161117,1
160,20161118,2
160,20161119,2
160,20161120,2
160,20161121,2
160,20161122,2
160,20161123,1
160,20161124,1
160,20161125,2
160,20161126,2
160,20161127,2
160,20161128,2
160,20161129,2
160,20161130,1
160,20161201,1
160,20161202,2
160,20161203,2
160,20161204,2
160,20161205,2
160,20161206,2
160,20161207,1
160,20161208,1
160,20161209,2
160,20161210,2
160,20161211,2
160,20161212,2
160,20161213,2
160,20161214,1
160,20161215,1
160,20161216,2
160,20161217,2
160,20161218,2
160,20161219,2
160,20161220,2
160,20161221,1
160,20161222,2
160,20161223,2
161,20161028,1
161,20161029,2
161,20161030,2
161,20161031,1
161,20161101,1
161,20161102,2
161,20161103,2
161,20161104,1
161,20161105,2
161,20161106,2
161,20161107,1
161,20161108,1
161,20161109,2
161,20161110,2
161,20161111,1
161,20161112,2
161,20161113,2
161,20161114,1
161,20161115,1
161,20161116,2
161,20161117,2
161,20161118,1
161,20161119,2
161,20161120,2
161,20161121,1
161,20161122,1
161,20161123,2
161,20161124,2
161,20161125,2
161,20161126,2
161,20161127,2
161,20161128,1
161,20161129,1
161,20161130,2
161,20161201,2
161,20161202,1
161,20161203,2
161,20161204,2
161,20161205,1
161,20161206,1
161,20161207,2
161,20161208,2
161,20161209,1
161,20161210,2
161,20161211,2
161,20161212,1
161,20161213,1
161,20161214,2
161,20161215,2
161,20161216,1
161,20161217,2
161,20161218,2
161,20161219,1
161,20161220,1
161,20161221,2
161,20161222,2
161,20161223,2
162,20161028,1
162,20161029,2
162,20161030,2
162,20161031,1
162,20161101,2
162,20161102,2
162,20161103,1
162,20161104,1
162,20161105,2
162,20161106,2
162,20161107,1
162,20161108,2
162,20161109,2
162,20161110,1
162,20161111,1
162,20161112,2
162,20161113,2
162,20161114,1
162,20161115,2
162,20161116,2
162,20161117,1
162,20161118,1
162,20161119,2
162,20161120,2
162,20161121,1
162,20161122,2
162,20161123,2
162,20161124,1
162,20161125,2
162,20161126,2
162,20161127,2
162,20161128,1
162,20161129,2
162,20161130,2
162,20161201,1
162,20161202,1
162,20161203,2
162,20161204,2
162,20161205,1
162,20161206,2
162,20161207,2
162,20161208,1
162,20161209,1
162,20161210,2
162,20161211,2
162,20161212,1
162,20161213,2
162,20161214,2
162,20161215,1
162,20161216,1
162,20161217,2
162,20161218,2
162,20161219,1
162,20161220,2
162,20161221,2
162,20161222,2
162,20161223,2
163,20161028,2
163,20161029,2
163,20161030,2
163,20161031,2
163,20161101,1
163,20161102,1
163,20161103,2
163,20161104,2
163,20161105,2
163,20161106,2
163,20161107,2
163,20161108,1
163,20161109,1
163,20161110,2
163,20161111,2
163,20161112,2
163,20161113,2
163,20161114,2
163,20161115,1
163,20161116,1
163,20161117,2
163,20161118,2
163,20161119,2
163,20161120,2
163,20161121,2
163,20161122,1
163,20161123,1
163,20161124,2
